NAME,LONGDD,LATDD
KORPUCAMP,35.3,1.88
KORPULIA,34.95,2.3
KORSAYO,39.6,-2.65
KORSEL,35.13,2.2
KORSIN,40.32,1.1
KORSIT,35.22,2.22
KORTEL,38.3,0.38
KORTIKORA,38.08,1.03
KORTOKOIL,36.23,2.52
KORTURU,34.32,0.57
KORU,35.27,-0.18
KORUKURAO,34.97,1.6
KORUMA,35.23,-0.05
KORUMAESTATE,35.23,-0.52
KORUONSUBLOCATION,35.97,1.52
KOSAYE,39.28,-3.05
KOSAYE,39.92,3.68
KOSEGE,34.28,-1.07
KOSHOPA,36.57,-2.42
KOSIBIRR,35.22,2.88
KOSIM,35.23,2.37
KOSIPIRR,35.07,2.88
KOSIRAI,35.15,0.27
KOSIRAI,35.13,0.28
KOSIRAILOCATION,35.13,0.27
KOSIRAISUBLOCATION,35.13,0.28
KOSTOI,34.77,0.92
KOSTOI,34.6,1.05
KOITABUROT,35.2,-0.22
KOTEL,35.7,-1.63
KOTEL,35.65,-1.63
KOTETINI,34.72,-0.08
KOTHIAI,35.57,3.4
KOTHIROI,34.35,3.8
KOTHURO,35.13,4.4
KOTI MELKA,38.98,1.2
KOTICH,34.95,2.38
KOTICH,39.88,3.22
KOTICHA,40.45,2.97
KOTICHDERA,39.58,3.05
KOTIMRANGE,37.52,0.45
KOTITPASS,35.32,1.63
KOTKOT,40.07,1.97
KOTKOT,40.05,3.72
KOTHOTHABISSIK,38.9,0.48
KOTKOTI,39.72,-1.37
KOTOE,37.48,-2.03
KOTOLPO,35.18,1.85
GATOME,35.03,4.55
GATOME,35.1,4.28
KOTULOL,35.32,2.05
KOUWAPETOKOKIPIE,34.85,2.63
KOVONDI,37.65,0.08
KOWAGULECHA,39.7,-2.68
KOWESUBLOCATION,34.05,-0.05
KOWIDI,34.87,-0.42
KOWIDISUBLOCATION,34.88,-0.43
KOWINO,34.22,-0.08
KOWOP,36.8,1.95
KOWUOR,34.63,-0.42
KOWUORSUBLOCATION,34.63,-0.42
KOYABEI,35.23,-0.22
KOYABEI,35.23,-0.2
KOYAGE,35.32,-1.22
KOYAMOISLAND,34.15,-0.23
KOYET,35.05,-0.85
KOYET,35.03,-0.87
KOYIER,34.25,-0.3
KOYNYANGA,34.95,1.45
KOIYO,35.07,0.02
KOIYO,35.05,0.05
KOIYO,35.05,0.03
KOYO,34.6,-0.58
KOYONZO,34.42,0.42
KOYONZOSUBLOCATION,34.42,0.42
KOYOSUBLOCATION,35.03,0.03
KOYSAGAT,35.03,-1.03
KOYWERASUBLOCATION,34.42,-0.1
KRAPFGLACIER,37.32,-0.15
KREB MURUA,39.68,0.32
KROISEET,35.08,-0.65
KRUGERSROAD,35.48,0.7
KUALOKO,38.27,-1.92
KUBANI,40.77,-2.15
KUBASARI,34.93,0.42
KUBDISHEN,40.1,3.4
KUBIAYANA,40.2,3.25
KUBICHAFA,37.93,0.65
KUBIDUKESA,38.3,1.08
KUBIGALA,37.87,2.23
KUBIGOFA,37.87,2.25
KUBIHALO,39.93,3.52
KUBIHARARO,39.88,3.53
KUBIKALO,38.52,0.08
KUBIKORMASHARTE,39.93,3.88
KUBIMASALALE,39.6,2.57
KUBI,38.4,0.3
KUBITURKANA,37.52,0.48
KUBITURKANA,38.2,0.57
KUBIYANO,39.98,3.22
KUBOLI,39.1,2.92
KUBOROR,34.65,1.15
KUBWEYE,34.43,-1.02
KACHELIBA,35.02,1.48
KUCHORIDIKO,39.35,3.22
KOCHORI,39.03,3.25
KOCHUR,36.03,0.27
KUDAMA,39.08,3.02
KUDHO,34.43,0
KUDHO,34.75,-0.07
KUCLULGM,35.08,1.9
KUDUNDU,34.7,0.05
KUENIA,36.05,-1.77
KUFFOLE,39.78,3.37
KUGAMARRTO,38.27,0.6
KUGENET,35.78,-0.53
KUHORATWANA,37.07,-0.35
KUHU,34.77,0.02
KUIFOREST,37.43,-1.23
KUKATAGALLA,40.92,-1.03
KUKU,37.68,-2.92
KUKU,37.75,-2.9
KUKU,37.88,-2.92
KUKUBA,40.22,3.87
KUKUBAR,38.8,3.48
KUKUBSOI,38.73,3.55
KUKUREZE,34.93,1.37
KUKURNA,35.12,1.97
KUKWAKUGUN,35.12,1.93
KUKWEVAR,39.03,-4.2
KULA,35.78,1.68
KULA MELKA,38.77,1.08
KULAL BALESA,37.08,2.55
KULAL MOUNT,36.93,2.72
KULALU,39.02,-3.28
KULALUHILLS,39.22,-3.25
KULANK,40.58,-1.07
KULCHAR,38.47,0.72
KULELET,39.15,-2.03
KULESA,40.02,-2.18
KULESASECTION,40.02,-2.02
KULIKILA,38.07,-3.72
KULULICHA,39.05,-0.52
KULULICHA,39.52,-0.55
KULUME LAGA,39.37,3.28
KULUSASYA,38.37,0.57
KULUSYANDET,34.4,0.78
KUMA,37.53,-1.97
KUMBA,36.6,-2.32
KUMBA,36.58,-2.03
KUMBATUNI,37.72,-1.53
KOMBE,40.05,1.68
KUMBI,40.12,-2.52
KUMBI,39.02,-4.18
KUMBI,40.02,-1.28
KUMBI MKONDOWA,40.12,-2.52
KUMBIKY,37.88,-0.08
KUMBULANAWA,38.77,-0.35
KUMBULU,39.4,-3.9
KUMBULUSUBLOCATION,39.4,-3.88
KUMKUM,36.77,2.45
KUMOKOIKOITOBOSS,34.6,1.13
KUMONI,34.08,-0.98
KAMUGI,36.03,1.62
KUMUNGI,36.32,1.62
KUMURIAI,34.3,0.07
KUNA,34.58,-0.07
KUNA,34.6,-0.65
KUNA,34.58,-0.65
KUNCHU,37.35,-2.23
KUNDESI,34.58,-1.23
KUNDI,40.68,-1.13
KUNDI HARA,38.97,3.05
KUNDI LAGA,40.8,-1.3
KUNDU,37.43,-1.27
KUNDUTSISUBLOCATION,39.47,-4.18
KUNE,37.68,-0.53
KUNENE,37.73,0.12
KUNGU,38.35,-3.42
KUNIKILA,37.4,-1.22
KUNIKILA,37.38,-1.23
KUNYAO,35.05,1.78
KANYAO,35.08,1.8
KUNYORO,37.95,3.62
KUPELIANI,35.75,-1.82
KUPEN MURUA,36.95,1.27
KUPTALUM,34.52,1.05
KUPTOKUM,34.63,0.93
KURA EL,40.97,2.18
KURASOI,35.55,0.32
KURATO,37.9,1.48
KURAZE,38.63,-4.15
KURERU,37.07,-0.42
KURES,35.6,0.37
KURES,35.35,-0.95
KURES,35.9,0.12
KURES,35.08,-0.72
KURESHUNSUBLOCATION,35.8,0.63
KURESIET,35.48,-0.08
KURESWA,35.72,0.2
KURESWO,35.8,0.22
KURGUA,37.45,0.47
GURGUNG,34.98,0.47
GURGUNGSUBLOCATION,34.97,0.45
KURIEMA,35.9,0.48
KURIORDELE,37.03,2.05
KURIR,35.05,2.43
KURITO,34.98,-1.1
KURKET,36.88,-2.03
KURKURA,38.68,3.1
GERARSA,39.05,-2.07
KURMAKINE,36.32,0.55
KURMANI,40.18,1.75
KURO,39.77,2.08
KURO LAGA,39.07,3.05
KUROGWA,35.07,0.85
KURONGO,35.12,-0.58
KURRU,38.3,0.92
KURRU,38.03,0.9
KURRU,38.08,0.87
KURRUBARATA,38.37,0.72
KURSEINI,37.08,0.92
KURSOLE,40.37,1.82
KURTIANGE,34.58,-1.15
KURU,37.93,-0.03
GAKUURU,37.95,-0.08
KURUGI,36.55,1.27
KURUGUCHA,37.7,-0.32
KURUMBONI,35.8,0.63
KURUMUTI,37.05,-0.35
KURUNDU,39.23,-3.92
KARUNOU,37.02,2.43
KURUNTEELE,36.98,2.3
KURURU,36.73,-0.53
KIRWILU,39.82,-3.78
KURUWETUSUBLOCATION,39.82,-3.78
KURYOLE,40.07,-2.2
KUSHIKUSUBLOCATION,34.53,0.12
KUSINGIZI,34.43,-1.15
KUSITAWI,39.05,-3.95
KUSUMEK,35.18,-0.55
KUSYOMUOMO,37.28,-1.05
KUTA ZIWALA,40.23,-2.05
KUTENOI,36.1,-0.98
KUTERI,38.27,0.47
KUTHA,37.98,-1.15
KUTI,36.47,0.68
KUTOYOSUBLOCATION,35.48,1.37
GUTU,37.32,-0.57
KATULO EL,40.6,2.47
KATULA LAGH,40.93,2.13
KUTWA,36.22,0.62
KUYAR,39.85,3.22
KUYARA KUBI,39.85,3.18
KUYWA,34.63,0.75
KUYWA,34.68,0.05
KUYWA,34.65,0.78
KOIYWA,34.63,0.47
KWA,34.57,-1.1
KWA,34.58,-1.08
KWAALYANI,40.08,-3.02
KWABASUBA,41.05,-1.78
KWABECHOMBO,39.62,-3.93
KWABWANAKERI,40.77,-2.1
KWACH GOD,34.3,-0.93
KWACHUNGUTI,37.8,-1.93
KWADADU,39.68,-3.25
KWADEMU,39.6,-3.7
KWADISHA,37.63,-2.48
KWAESIKUDAM,38.08,-1.48
KWAGATIA,37.03,-1.9
KWAGUNIA,39.57,-3.53
KWAGUNZODAM,37.43,-1.35
KWAIBUS,36.02,0.3
KWAIPOPEI,36.12,0.18
KWAISAGAT,35.32,2.18
KWAISAGATCAMP,35.02,1.25
KWAJOMVU,39.6,-4.02
KWAKAALASUBLOCATION,37.62,-1.45
KWAKAKULU,37.53,-2.05
KWAKAKULU,37.48,-2.07
KWAKAKULU,37.05,-2.07
KWAKALE,38.62,-3.8
KWAKALALI,37.52,-1.4
KWAKALII,37.52,-2.08
KWAKAMBA,37.48,-2.07
KWAKAMELLODAM,37.43,-1.37
KWAKASOVI,38.02,-0.97
KWAKATHULE,37.37,-1.38
KWAKATOLI,37.92,-1.68
KWAKATULA,38.27,-1.97
KWAKABISI,37.07,-1.95
KWAKAVISI,37.72,-2.95
KWAKABISIRIDGE,37.7,-1.98
KWAKAVISISUBLOCATION,37.68,-1.95
KWAKIBOKO,37.52,-2.07
KWAKIBORE,40.08,-3.02
KWAKIBULODAM,37.95,-1.37
KWAKILIVITI,38.03,-0.6
KWAKIMWELI,39.32,-2.13
KWAKIMWELI,38.03,-2.13
KWAKISHAMBA,38.52,-1.25
KWAKITAU,37.48,-2.25
KWAKITUISUBSURFACEDAM,37.88,-1.3
KWAKITUNGA,37.45,-2.03
KWAKITUNGU,38.03,-2.2
KWAKUTU,38.07,-0.08
KWAKUTU,38.08,-0.92
KWAKWANYA,38.02,-0.93
KWAKYAMBO,37.48,-2.05
KWAKYAMBODAM,37.37,-1.85
KWAKYOLEDAM,37.03,-1.3
KWAKYUMBOGRAZINGAREA,37.87,-0.08
KWAKYUNGUTI,37.8,-1.08
KWALE,39.47,-4.02
KWALE,39.45,-4.18
KWALE,38.88,-1.9
DIGODISTRICT,39.02,-4.02
KWALELE,37.55,-2.05
KWALESUBLOCATION,39.63,-3.82
KWALESUBLOCATION,39.47,-4.02
KWALIDAM,37.25,-1.23
KWALOKO,38.27,-1.9
KWAMAGELE,38.3,-1.92
KWAMAINGIDAM,37.32,-1.57
KWAMAKANDA,38.03,-2.3
KWAMAKETISUBSURFACEDAM,37.95,-1.05
KWAMAKINDI,38.13,-0.73
KWAMAKULI,37.77,-2.07
KWAMAKUMBI,38.1,-0.52
KWAMAMU,38.07,-2.02
KWAMANAGADI,38.23,-3.7
KWAMASI,37.98,-0.92
KWAMATHUMBA,37.72,-0.93
KWAMAVEKEDAM,37.32,-1.25
KWAMAVUDIWELL,40.7,-2.32
KWAMAZENSIDAM,37.95,-1.03
KWAMBAKI,38.28,-2.18
KWAMBILA,37.43,-2.03
KWAMBITHI,41.42,-1.73
KWAMBITI,37.53,-2.08
KWAMBOLOI,38.53,-0.85
KWAMBUNZA,37.52,-2.07
KWAMGOLA,38.65,-3.9
KWAMIILU,37.85,-1.9
KWAMKAMBA,39.12,-4.03
KWAMKAMBA,39.13,-4.03
KWAMOKI,38.28,-2.3
KWAMOSUBLOCATION,34.32,-0.68
KWAMUANDODAM,37.68,-1.03
KWAMUANGE,37.45,-1.03
KWAMUATHE,37.53,-1.4
KWAMUKONYO,37.62,-2.05
KWAMUKULIDAM,37.93,-1.4
KWAMUKUVA,38.28,-2.1
KWAMULINGATA,38.03,-0.7
KWAMUNDUNGOMBE,38.23,-1.35
KWAMUNYANZU,37.95,-0.87
KWAMUNYAU,38.15,-2.05
KWAMUSENGE,37.73,-2.05
KWAMUSUGE,37.73,-2.05
KWAMUTIA,38.53,-1.27
KWAMUTONGADAM,37.85,-1.3
KWAMUTULAMARKET,37.48,-1.98
KWAMUTUNGODAM,37.95,-1.38
KWAMUVUNODAM,37.42,-1.43
KWAMUWATAPOND,37.92,-1.2
KWAMWANGELA,38.3,-1.9
KWAMWANZIDAM,37.98,-1.12
KWAMWELE,38.07,0.25
KWAMWENGIO,37.32,-1.82
KWAMWINZA,39.28,-3.97
KWANDANA,38.55,-1.32
KWANDANI,37.6,-1.12
KWANDEKE,37.53,-2.05
KWANDIKUSUBLOCATION,34.38,-0.65
KWANDOLODAM,37.57,-1.25
KWANDONGODAM,38.27,-1.95
KWANDOO,37.43,-1.32
KWANDUNI,37.53,-2.07
KWANDUTI,37.35,-1.78
KATHITHYAMAADAM,37.03,-1.28
KWANGAMOR,34.28,0.52
KWANGAMORSUBLOCATION,34.3,0.55
KWANGANDO,38.4,-0.47
KWANGATUNI,38.63,-0.22
KWANGEADAM,37.3,-1.23
KWANGETA,37.53,-2.1
KWANGIEDAM,37.52,-1.32
KWANGOLE,37.37,-1.9
KWAMGOADAM,39.68,-3.57
KWANGULADAM,37.95,-1.07
KWANGUTSO,40.03,-2.9
KWANGUVUDAM,38.43,-1.88
KWANGWARI,36.73,-1.28
KWANTHUKU,37.53,-2.08
KWANTHULADAM,37.48,-1.4
KWANYANGAIK,35.08,3.23
KWANZASOCIALCENTER,35.08,1.02
KWANZILUDAM,37.58,-1.58
KWANZIUWELLS,38.23,-0.92
KWANZOEA,37.57,-1.8
KWANZUI,38.72,-0.43
KWANZUKIDAM,37.88,-1.22
KWANZUKIDAM,37.95,-1.32
KWANZUMBI,38.65,-0.48
KWAPILO,38.63,-3.87
KWARAGLADE,37.42,-0.28
KWARINGOI,38.65,-3.8
KWARKWAR,34.47,3.72
KWASEGASUBLOCATION,34.42,-0.88
KWAUKUNGU,38.02,-1.32
KWAUNI,37.42,-1.03
KWAUNI,37.4,-1.32
KWAUSAU,37.57,-1.18
KWAYO,34.25,-0.57
KWECHUK,35.65,2.22
KWEEMBOLA,38.4,-2.43
KWEGANCHWA,34.47,-1.2
KWEKULISUBSURFACEDAM,37.8,-1.28
KWERE,34.32,-1.05
KWIAL,38.23,3.53
KWIRATHIA,34.13,-0.62
KWITUTU,34.05,-0.47
KWAROSIO,38.23,-3.62
KWOYO,34.7,-0.52
KWOYO,34.55,-0.77
KWUYAPET,35.07,3.3
KYAAI,37.6,-1.65
KYAE,38.28,-2.23
KYAGONG,35.03,-0.82
CHAI,37.38,-1.63
KYAIFOREST,37.53,-1.72
KIAKUYU,38.42,-0.08
CHAIMU,37.57,-1.05
KYAITHANUMBERONEDAM,37.45,-1.05
KYAITHANUMBERTWODAM,37.45,-1.05
KYAKAMUNDUDAM,37.38,-1.58
KYAKASU,37.05,-1.62
KYAKATONI,37.43,-1.88
KYAKAVALIDAM,37.92,-1.27
KYAKAVIA,37.05,-1.87
KYAKI,37.73,0.02
KYAKIVOA,37.73,-1.58
KYALE,37.08,-2.15
KYALE,37.78,-2.13
KYALE,37.8,-2.1
KIAMA,37.05,-0.97
KYAMATHEKA,37.42,-1.8
KYAMATHELE,37.58,-1.52
KYAMATHOKUSUBSURFACEDAM,37.73,-1.62
KYAMATU,38.37,-1.57
KYAMATULA,37.58,-1.48
KYAMATULASUBLOCATION,37.58,-1.47
KYAMATUSUBLOCATION,38.38,-1.58
KYAMBAAMUI,38.27,-1.1
KYAMBEKE,37.42,-1.85
KYAMBITI,34.72,0.07
KYAMBITI,37.53,-1.93
KYAMBUI,37.53,-1.65
KYAMBULUDAM,37.37,-1.58
KYAMBUSIA,38.18,-1.92
KYAMBUSIA,37.52,-1.63
KYAMBUSIA,37.52,-1.05
CHAMBUSIA,38.02,-1.97
KYAMBUSYA,37.95,-1.32
KYAMBUSYA,37.95,-1.35
KYAMELA,37.53,-1.87
KYAMOSI,37.3,-1.72
KYAMUA,37.03,-1.73
KYAMUE,37.53,-1.55
KYAMUEDAM,37.53,-1.55
KYAMUNYU,37.3,-1.65
KYAMUSOI,37.07,-1.77
KYAMUSOIBOREHOLE,37.07,-1.8
KYAMUTHEI,37.47,-1.77
KARMUTHIA,38.12,-1.15
KYAMUTULA,37.58,-1.48
KYAMUTWOI,37.32,-1.2
KYAMUTWOIDAM,36.27,-1.22
KYAMUYODAM,37.92,-1.4
KYAMWALANIADAM,38.03,-2.08
KYAMWEIDAM,38.03,-0.6
KYAMWIMBO,37.25,-1.63
KYANAMU,37.03,-1.4
KYANCHERE,34.87,-0.75
KYANDAINI,37.53,-2.08
CHAINDIA,37.57,-1.98
KYANDILI,37.37,-1.62
KYANDILI,37.38,-1.58
KYANDILIDAM,37.35,-1.6
KYANDO,38.1,-0.65
KYANDODAM,38.08,-0.07
KYANDUA,38.88,-1.92
KYANDUI,37.35,-1.08
KYANDUINI,37.03,-2.08
KYANDULA,38.15,-2.05
KYANDULULU,38.02,-2.32
KYANDULULU,38.07,-2.03
KYANDUNE,37.32,-1.72
KYANGA,37.4,-1.85
KYANGALA,37.03,-1.63
KYANGALA,37.32,-1.82
KYANGALASUBLOCATION,37.32,-1.63
KYANGILIDAM,37.3,-1.07
KYANGIMA,37.72,-1.8
KYANGINYWA,38.13,-2.35
KYANGINYWA,38.12,-2.35
ILOYOSUBLOCATION,38.03,-1.73
KYANGO,38.23,-1.07
KYANGONDU,37.58,-1.63
KYANGONDU,37.62,-1.65
KYAGONYE,37.32,-1.77
KYANGOPEDAM,38.22,-1.78
KYANGOSUBLOCATION,38.73,-1.07
KYANGULI,38.38,-0.8
KYANGULI,37.25,-1.47
KYANGULUMI,37.92,-1.42
KYANGULUMISUBLOCATION,37.58,-1.43
KYANGUNGA,38.02,-1.45
KYANGUNGASUBLOCATION,38.03,-1.45
KYANGUNI,36.88,-0.93
CHANGWITHIA,37.92,-1.42
KYANJEGE,37.27,-0.55
KYANTHEI,37.57,-1.57
KYANUNDU,37.62,-1.63
KYANYA,37.62,-1.63
KANYONGA,38.15,-0.98
KYANZAI,37.32,-1.73
KYANZAVILA,37.97,-0.55
KYANZIMBI,37.42,-1.68
KYANZOA,38.23,-1.88
KYANZONZA,37.77,-1.6
KYANZOU RIVER,38.02,-0.25
KYANZAUHILL,37.45,-1.88
KYAPTIK,34.82,0.02
KYASIO,38.22,-1.77
KYATHANI,37.42,-1.9
KYATUNE,38.12,-1.77
KYATUNESUBLOCATION,38.07,-1.07
KYAUMESUBLOCATION,37.03,-1.27
KYAVAVO,34.07,0.02
KYAWANGO,37.05,-1.03
KYAWANGOSUBLOCATION,37.05,-1.32
KYAWEA,38.03,-1.22
KYAWEAFOREST,38.03,-1.23
KYBOITEAESTATE,35.13,0.07
KYEBULUSADAM,37.43,-1.37
KYEBWEK,34.45,0.87
KYEENGOMO,38.15,-1.45
KYEENTHEIDAM,37.42,-1.48
KYEMOLE,37.68,-1.88
KYEMUNDU,37.47,-1.98
KYEMUNDU,37.47,-1.97
KYEMUNDUSUBLOCATION,37.48,-1.97
KIENI,37.58,-0.42
KYENIKYAKAI,37.87,-2.27
KIENI,37.65,-0.45
KYETENI,37.6,-0.98
KYETHEKYUMU,38.38,-2.23
KYETHIVO,37.05,-1.48
KYETHIVO,37.05,-1.42
KYETHIBOSUBLOCATION,37.05,-1.47
KYEU,37.4,-1.78
KYEVALUKI,37.37,-1.42
KYABALUKI,37.37,-1.42
KYEVALUKI,37.35,-1.4
KYEVALUKISUBLOCATION,37.35,-1.4
KYIWA,37.05,-1.93
KYOANI,38.02,-1.93
KYOANISUBLOCATION,38.02,-1.97
KYODONI,37.93,-1.22
KYOEA,38.93,-0.62
KYOGONG,35.03,-0.82
KYOMBONI,37.43,-1.98
KYOME,38.05,-1.07
KYOMESUBLOCATION,38.02,-0.97
KYONA,37.28,-2.28
KYONDU,37.25,-1.47
KYANGOMBE,37.03,-1.05
KYOONI,37.53,-1.62
KYUASI,37.9,-1.27
KYUASINI,37.47,-1.78
KYULU,38.03,-1.2
KYULU,38.4,-2.93
KYULUNI,37.43,-1.37
KYUMBE,37.45,-1.93
KYUMBI,37.12,-1.53
KYUMBURO,38.78,0.12
KYUMELE,38.18,-0.47
KYUNGUNI,37.53,-1.85
KYUSO,38.22,-0.55
KYUU,37.43,-1.07
KYUU,37.98,-2.38
KYUUSA,38.32,-1.77
KYUUSUBLOCATION,37.43,-1.07
KYUYULUNI,37.43,-1.38
LAAGO,36.95,2.28
LAASUR,36.52,-2.22
LAASUR,36.48,-2.23
LABA,34.72,0.08
LABARLESOITDAM,37.08,1.8
LABIBALAYA,39.95,-0.8
LABOOT,34.62,1.02
LABOOT,34.63,1.02
LABOT,35.42,1.07
LABOTIET,35.02,-0.95
LACHARARAKHYANG,35.08,2.2
LACHERIAKOSOWA,36.38,0.95
LACHOAACHILA,35.77,4.05
LADAGURUGURUETI ORRYIET,35.18,-1.2
LADOKUBLIN,37.78,1.78
LADOORU,35.48,-1.72
LAFAGERI,38.7,0.43
LAFITI,39.95,-2.93
LAFUR,39.95,1.22
LAGAALFEJI,39.75,-2.13
LAGARAMA,37.53,-2.45
LAGDEDACHI,38.97,3.03
LAGH,41.12,3.28
LAGH,41.1,3.23
LAIGIRI,36.62,-0.57
LAIJOK,37.4,0.73
LAIKIPIADISTRICT,36.75,0.42
LAIKIPIAESCARPMENT,36.13,0.42
LAILASAI OLDOINYO,37.4,0.07
LAILELAI,36.92,1.2
LAINI,36.75,-1.15
LAINI,40.75,-1.35
LAIRAGWAN,37.03,0.13
LAIRAGWANFARM,37.02,0.13
LAIRAKA,35.52,-1.7
LAIRI,34.42,0.32
LAIRI,34.48,0.47
LAISAMIS,37.8,1.6
LAISAMIS,36.68,2.43
LAITERUK,35.72,1.73
LAITIGO,35.02,-1.08
LAITOGWA,37.05,1.62
LAITOME,37.13,1.62
LAKALAT,36.08,2.05
LAKEMBARINGONGAMESANCTUARY,36.8,0.93
LAKENAKURUNATIONALPARK,36.08,-0.37
LAKERDINGAI,36.82,0.87
LAKEVIEWESTATE,36.08,-0.3
LAKHAPELINYANG,35.93,2.47
LAKIRU MARTI,37.08,0.95
LAKO LAGA,37.9,0.55
LAKU,39.03,3.42
LAKUAKOMA,35.02,2.6
LAKWARSIGNEN,36.52,1.55
LALA,34.45,-0.55
LALAGALESHO OLDOINYO,35.32,-1.08
LALAITICHSUBLOCATION,35.03,-0.93
LALANYAMOK,36.52,-2.05
LALAROK,36.75,2.22
LALATA,35.38,-1.7
LALDARUBOI,35.45,-1.78
LALI,39.58,-0.7
LALIHILLS,39.25,-3.7
LALISHWOI,35.55,-0.55
LALMAALO,36.97,2.07
LALMINN,35.55,0.53
LAMA,34.45,0.87
LAMANKASHEIKHASSAN,39.93,-0.53
LAMARASH,36.95,1.25
ELAMBAA,37.07,0.4
LAMBAGAI OLDOINYO,37.62,-2.4
LAMBU,37.72,-2.02
LAMBWE,34.37,-0.58
LAMBWEBAY,34.28,-0.47
LAMEROK,36.75,1.7
LAMEROK,36.78,1.73
LAMEROK,36.68,1.77
LAMINKWAIS,35.93,2.35
LAMUBAY,40.88,-2.03
LAMUDISTRICT,40.75,-2.08
LAMUGUTAL,36.82,-2.38
LAMUISLAND,40.87,-2.28
LAMURIA,36.87,-0.18
LAMURIAK,36.07,-0.35
LANANA,36.9,1.57
LANET,36.13,-0.3
LANGALANGARACINGCIRCUIT,36.37,-0.52
LANGARBE,36.52,0.88
LANGARWA,36.05,0.47
LANGAT,36.85,1.45
LANGATACEMETERY,36.78,-1.03
LANGATADADAPO,37.07,0.72
LANGATANGIMA,34.85,-0.98
LANGATAOILGUME,37.22,0.95
LANGATARONGAI,36.77,-1.4
LANGATASEIN,34.72,-1.02
LANGATASEIN,34.73,-1.02
LANGATENI,38.52,-3.53
LANGATONYI,38.57,-3.97
LANGATUNYO,35.8,-1.92
LANGI,34.43,-0.62
LANGOBAYASUBLOCATION,39.08,-3.13
LANGOYAMWAGANDIFOREST,39.42,-4.23
LANGSSTREAM,35.78,-0.27
LANSA,37.92,-0.1
LAPEKADOR,37.47,0.35
LAPLAP,36.18,2.4
LAPUET,35.03,1.07
LABUR,35.82,4.42
LABURRANGE,35.8,4.03
LARACHI,36.77,2.8
LARAIBOR,36.87,2.35
LARANGAYETI,34.75,-1.38
LARARIAK,36.82,1.65
LARE,37.93,0.03
LARI,36.63,-1.02
LARIAGORAK,36.7,0.82
LARIAGORAKGAMESANCTUARY,36.7,0.82
LARIAKESTATE,36.43,0.55
LARIAKLOONKAI,37.08,0.45
LARIAKNGIROIN,36.62,0.88
LARIAKSETTLEMENT,36.32,0.32
LARIDABACH,36.95,2.7
LARIFARM,36.63,-1.03
LARIFOREST,36.68,-1.03
LARILOCATION,36.63,-0.98
LARISETTLEMENT,36.63,-1.03
LARISORO,37.65,0.73
LARISORO,37.72,0.07
LARISWAMP,36.63,-1.03
LARUMBAS,34.82,-1.23
LASAMBA,38.63,-4.02
ILASSIT,37.57,-2.95
LATUANE,37.97,0.42
LAULEILTOOJ,36.92,2.02
LAUNIT,36.92,2.1
LAWAI,36.85,1.42
LAWAN,39.68,-1.7
LAWAVET,35.87,2.7
LAWEN,37.08,2.13
LAWLEY,36.8,-0.05
LAWUN,36.92,1.58
LAZA,40.03,-1.05
LAZIMA,40.02,-2.12
LAZULI,35.92,2.12
LE,34.48,-0.87
LEAKEYSCORNER,37.52,-0.22
LEARKA OLDOINYO,37.1,0.87
LEBANYUKI,36.73,1.82
LEBATINPLAINS,35.55,1.93
LEBETEROHILLS,35.97,-1.77
LEBOO,36.68,-2.35
LEBORORONG,37.48,0.3
LEBUS,35.97,0.48
LEDI,41.07,3.8
LEETA,37.97,0.42
LEFEND,39.62,3.2
LEFENDI,39.65,3.13
LEGANGA,35.58,-1.27
LEGEMUNGE,36.4,-1.52
LEGESIRITO,35.87,-1.63
LEGETET,36.42,0.05
LEGETET,35.22,0.28
LAGATETWA,35.9,0.03
LEGISARTARTHILLS,35.87,-1.08
LEGISIANAN,36.05,0.03
LEGIUMIENI,37.37,0.4
LEGOMAN,35.93,-0.58
LEGOO,36.8,1.98
LEGORINYO,35.95,-1.03
LEGUMO,35.38,-0.47
LEIN EL,40.58,-0.35
LEJAS,37.48,0.97
LEJAS,37.05,0.98
LEKA,39.08,-1.03
LEKAT,37.42,0.88
LEKATDAM,37.38,0.9
LEKEMANA,37.55,-2.77
LEKESET,36.97,2.15
LEKIMA,36.72,1.35
CHEMAMETSWAMP,35.07,-0.97
LEKIUNDI,37.65,0.48
LEKUAN,34.38,4.03
LEKUPE,37.07,0.85
LEKUPEDAM,37.05,0.87
LEKURUKI,35.55,-1.57
LELA,34.6,-0.03
LELA,34.88,-0.02
LELAGIN,35.02,-0.57
LELAGOIN,35.18,-1.07
LELAITICH,35.03,-0.85
LELAITICH,35.35,-0.92
LELANFOREST,35.45,1.28
LELANLOCATION,35.05,1.02
LELANLOCATION,35.32,1.25
IELANTHI,37.78,-1.08
LELBOINET,35.57,0.35
LELDAET,35.23,-0.77
LELEAN,35.77,0.6
LELEAN,35.75,0.6
LELEANSUBLOCATION,35.75,0.58
LELACHONIK,35.3,-0.9
LELECHUET,35.05,-0.92
LELENSWAMP,35.98,0.03
LELESERA,35.82,-1.58
LELGAL,35.72,0.07
LELGUT,35.93,0.23
LELGUTDAM,35.93,0.23
LELMENSUBLOCATION,35.07,0.52
LELMOKO,35.15,0.38
LELMOKWOSUBLOCATION,35.15,0.4
LELONGO,36.27,-1.05
LELPATAI,35.73,0.25
LELPATAI,36.73,0.4
LELUMWA,36.13,0.42
LEM MURUA,35.3,1.98
LEMA,37.6,-1.05
ELEMA,37.6,-1.48
