LONG,LAT,F_NAME,HMIS_,DIST,DIVISION,F_TYPE,AGENCY
34.1859,-0.956398,WATH ONGER DISP,1436,MIGORI,NYATIKE,4,MOH
34.9234,-0.165363,AHERO HOSPITAL,1316,NYANDO,NYANDO,1,MOH
34.8405,-0.362403,ANDIGO OPANGA DISP,1272,NYANDO,UPPER NYAKACH,4,MOH
35.1184,-0.164326,ANGORO DISP,,NYANDO,NYANDO,4,MISS
35.07395,-0.16043,AWASI DISP,,NYANDO,NYANDO,4,MISS
34.8892,-0.332328,BOLO MISSION DISP,,NYANDO,UPPER NYAKACH,4,MISS
34.919277,-0.314807,BONDE DISP,1276,NYANDO,LOWER NYAKACH,4,MOH
34.9037,-0.20166,BUNDE DISPENSARY,1277,NYANDO,NYANDO,4,MOH
35.1049,-0.096918,CHEMELIL DISP,1278,NYANDO,MUHORONI,4,MOH
34.994037,-0.099012,CHRISTIAN CARE CENTRE,,NYANDO,MIWANI,4,MISS
35.32,-0.22,KANDEGE DISP,,NYANDO,MUHORONI,4,MOH
34.9649,-0.263883,KATITO HEALTH CENTRE,1285,NYANDO,LOWER NYAKACH,3,MOH
35.0437,-0.062695,KIBIGORI DISP,1286,NYANDO,MUHORONI,4,MOH
35.0126,-0.286698,KIBOKO DISP,,NYANDO,LOWER NYAKACH,4,MOH
35.027977,-0.246469,KINASIA DISP,1289,NYANDO,NYANDO,4,MOH
35.27376,-0.18288,KORU MISSION HEALTH CENTRE,1292,NYANDO,MUHORONI,3,MISS
34.854,-0.331291,KUSA HEALTH CENTRE,1293,NYANDO,UPPER NYAKACH,3,MOH
35.203175,-0.149197,MAKINDU DISP,3288,NYANDO,MUHORONI,4,MOH
35.0095,-0.086547,MASOGO SUB-HEALTH CENTRE,1319,NYANDO,MIWANI,3,MOH
35.2242,-0.162252,MINARA DISP,1296,NYANDO,MUHORONI,4,MOH
35.1889,-0.154993,MUHORONI SUB-DISTRICT HOSP.,1339,NYANDO,MUHORONI,1,MOH
34.97882,-0.37815,NYABONDO MISS. HOSPITAL,1329,NYANDO,UPPER NYAKACH,1,MISS
34.93026,-0.38159,NYAKACH AIC DISP,1298,NYANDO,UPPER NYAKACH,4,MISS
34.985492,-0.161584,NYAKONGO HEALTH CENTRE,,NYANDO,NYANDO,3,MOH
34.9046,-0.36828,NYAMARIMBA DISP,1299,NYANDO,UPPER NYAKACH,4,MOH
35.0531,-0.1384,NYANGOMA HEALTH CENTRE,1301,NYANDO,MIWANI,3,MOH
34.9297,-0.380376,OBOCH DISP,1302,NYANDO,UPPER NYAKACH,4,MOH
35.0095,-0.170549,ORIEN DISP,,NYANDO,NYANDO,4,MISS
34.9355,-0.313172,PAP ONDITI HOSP,1324,NYANDO,LOWER NYAKACH,1,MOH
34.888952,-0.344224,SANGOROTA DISP,1310,NYANDO,UPPER NYAKACH,4,MOH
34.969642,-0.345272,SIGOTI HEALTH CENTRE,1325,NYANDO,UPPER NYAKACH,3,MOH
35.0012,-0.380033,SONDU HEALTH CENTRE,1313,NYANDO,UPPER NYAKACH,3,MOH
35.2045,-0.094844,TAMU HEALTH CENTRE,1314,NYANDO,MUHORONI,3,MOH
34.6015,-0.420942,ADIEDO H C,1389,RACHUONYO,EAST KARACHUONYO,3,MOH
,,AROSE DISP,,RACHUONYO,,4,MOH
34.8612,-0.492322,ATEMO MISSION HEALTH CENTRE,1439,RACHUONYO,KASIPUL,3,MISS
,,CCM SHIRIKISHO DISP,4505,RACHUONYO,,4,MISS
,,CHOUWE DISP,,RACHUONYO,EAST KARACHUONYO,4,MOH
,,CHUTH BER DISP,4500,RACHUONYO,,4,MOH
34.6635,-0.400901,GENDIA MISSION HOSPITAL,,RACHUONYO,EAST KARACHUONYO,1,MISS
34.823568,-0.419823,GOT BER DISP,4503,RACHUONYO,KABONDO,4,MOH
34.532,-0.38942,GOT OYARO DISP,1393,RACHUONYO,WEST KARACHUONYO,4,MOH
34.462036,-0.414279,HOMA LIME H C,1441,RACHUONYO,WEST KARACHUONYO,3,MOH
34.8781,-0.40823,KABONDO H C,1394,RACHUONYO,KABONDO,3,MOH
34.5297,-0.45638,KANDIEGE H C,1396,RACHUONYO,WEST KARACHUONYO,3,MOH
,,KAUMA DISP,,RACHUONYO,KABONDO,4,MOH
34.6481,-0.36543,KENDU BAY MISS. HOSPITAL,1471,RACHUONYO,EAST KARACHUONYO,1,MISS
34.6335,-0.36046,KENDU SUB-DISTRICT HOSPITAL,1445,RACHUONYO,EAST KARACHUONYO,1,MOH
34.77,-0.37,KOBUYA DISP,4504,RACHUONYO,EAST KARACHUONYO,4,MOH
34.804778,-0.424202,KOKWONYO DISP,4501,RACHUONYO,KASIPUL,4,MOH
,,KOPINYA DISP,,RACHUONYO,,4,MOH
34.717615,-0.379317,KOSELE DISP,4599,RACHUONYO,EAST KARACHUONYO,4,MOH
,,MANGIMA DISP,,RACHUONYO,KASIPUL,4,MOH
34.77038,-0.3896,MAWEGO MISS. H C,1449,RACHUONYO,EAST KARACHUONYO,3,MISS
34.7682,-0.33976,MIRIU H C,1452,RACHUONYO,EAST KARACHUONYO,3,MOH
34.9172,-0.45487,MISAMBI H C,3651,RACHUONYO,KABONDO,3,MISS
34.71,-0.56,NYABOLA S D A DISP,2179,RACHUONYO,KASIPUL,4,MISS
34.6592,-0.57393,NYAGOWA H C,1413,RACHUONYO,KASIPUL,3,MISS
34.6906,-0.550179,NYANGIELA DISP,4497,RACHUONYO,KASIPUL,4,MOH
34.895159,-0.434471,NYASORE DISP,4502,RACHUONYO,KABONDO,4,MOH
34.8352,-0.47143,OBER DISP,1419,RACHUONYO,KASIPUL,4,MOH
34.635,-0.46574,OLANDO DISP,1174,RACHUONYO,EAST KARACHUONYO,4,MOH
,,OMIRO DISP,,RACHUONYO,,4,MOH
,,OMIRO DISP,,RACHUONYO,KASIPUL,4,MOH
34.9398,-0.44886,ORIANG CATHOLIC H C,3176,RACHUONYO,KABONDO,3,MISS
34.5685,-0.445946,OTARO DISP,,RACHUONYO,WEST KARACHUONYO,4,MOH
34.9579,-0.429427,OTHORO H C,1370,RACHUONYO,KABONDO,3,MOH
34.7295,-0.4921,OYUGIS DISTRICT HOSPITAL,1457,RACHUONYO,KASIPUL,1,MOH
34.5437,-0.419631,RARUOWA MISS. H C,1461,RACHUONYO,WEST KARACHUONYO,3,MISS
,,SHIRIKISHO HEALTH CENTRE,4764,RACHUONYO,,3,MISS
,,SIMBIRI METHODIST NAN BELL HC,4378,RACHUONYO,,3,MISS
34.7592,-0.43757,SINO DISP,1430,RACHUONYO,KASIPUL,4,MOH
34.5651,-0.34503,WAGWE H C,1435,RACHUONYO,WEST KARACHUONYO,4,MOH
34.7833,-0.48936,WIRE S D A DISP,1437,RACHUONYO,KASIPUL,4,MISS
34.4672,-0.0349,AKALA DISP,1341,SIAYA,WAGAI,4,MOH
34.465,0.01047,ALUOR HEALTH CENTRE,1342,SIAYA,WAGAI,3,MISS
34.2644,0.1894,AMBIRA DISP,1344,SIAYA,UGUNJA,4,MOH
,,BAR ALENGO DISP,,SIAYA,KAREMO,4,MOH
,,BAR UCHUTH DISP,,SIAYA,UKWALA,4,MOH
34.2052,0.0671,BORO DISP,1345,SIAYA,BORO,4,MOH
34.3969,0.0008,DIENYA DISP,2463,SIAYA,WAGAI,4,MOH
34.4248,0.093434,GOGO HEALTH CENTRE,,SIAYA,YALA,3,MOH
34.1624,0.1344,HAWINGA DISP,1348,SIAYA,URANGA,4,MOH
,,JERA DISP,,SIAYA,UKWALA,4,MOH
34.2103,0.0375,KADENGE RATUORO DISP,4245,SIAYA,BORO,4,MOH
34.4214,0.1609,KALUO DISP,2465,SIAYA,UGUNJA,4,MOH
34.4566,0.106619,KODIAGA HEALTH CENTRE,1291,SIAYA,YALA,3,MOH
34.3429,-0.0145,KOGELO DISP,2466,SIAYA,KAREMO,4,MOH
34.244,0.2119,LIGEGA DISP,2468,SIAYA,UKWALA,4,MOH
34.4295,0.1334,MALANGA HEALTH CENTRE,1349,SIAYA,YALA,3,MOH
34.5345,0.062,MARENYO DISP,1351,SIAYA,YALA,4,MOH
34.27626,0.08298,MBAGA MISSION HEALTH CENTRE,1352,SIAYA,BORO,3,MISS
34.5427,0.0589,MIDHINE DISP,3813,SIAYA,YALA,4,MOH
34.3857,0.1385,NDERE HEALTH CENTRE,1369,SIAYA,YALA,3,MOH
34.372725,-0.044965,NG'IYA HEALTH CENTRE,1354,SIAYA,WAGAI,3,MISS
34.4071,-0.001698,NJEJRA HEALTH CENTRE,,SIAYA,WAGAI,3,MOH
34.4149,0.050708,NYAGOND HEALTH CENTRE,,SIAYA,WAGAI,3,MOH
34.102043,0.133418,NYAMBARE DISP,4495,SIAYA,URANGA,4,MOH
34.1,0.13,NYAMBARE FPFK DISP,1355,SIAYA,URANGA,4,MISS
,,NYANG? DISP,,SIAYA,UKWALA,4,MOH
34.454,0.073523,NYANGWE HEALTH CENTRE,,SIAYA,YALA,3,MOH
34.4888,0.09451,NYAWARA HEALTH CENTRE,1386,SIAYA,YALA,3,MOH
34.4828,0.005518,OGERO HEALTH CENTRE,,SIAYA,WAGAI,3,MOH
34.4372,0.120028,OPICHE HEALTH CENTRE,,SIAYA,YALA,3,MOH
34.190021,0.152112,RABAR DISP,1358,SIAYA,URANGA,4,MOH
34.4988,-0.0175,RAMULA HEALTH CENTRE,1387,SIAYA,WAGAI,3,MOH
34.33179,0.15529,RANGALA MISSION HOSPITAL,1377,SIAYA,UGUNJA,1,MISS
34.178541,0.03116,RATUORO DISP,2464,SIAYA,BORO,4,MOH
34.448,-0.005207,RERA HEALTH CENTRE,1359,SIAYA,WAGAI,3,MOH
34.188548,0.196039,RWAMBWA H C,1360,SIAYA,UKWALA,3,MOH
34.22549,0.25934,SEGA MISSION HOSPITAL,1371,SIAYA,UKWALA,1,MISS
34.2839,0.063129,SIAYA DISTRICT HOSPITAL,1379,SIAYA,KAREMO,1,MOH
34.1165,0.1639,SIFUYO DISP,4256,SIAYA,UKWALA,4,MOH
34.3645,0.1963,SIGOMER HEALTH CENTRE,1372,SIAYA,UGUNJA,3,MOH
34.3714,0.2965,SIKALAME DISP,1361,SIAYA,UKWALA,4,MOH
,,SIMENYA DISP,,SIAYA,UGUNJA,4,MOH
34.4,0.095027,SIREMBE HEALTH CENTRE,,SIAYA,WAGAI,3,MOH
34.28555,0.06048,ST. LUKE MASENO WEST DIOCESE DIS,4246,SIAYA,KAREMO,4,MISS
34.3857,0.2588,TINGARE DISP,1362,SIAYA,UGUNJA,4,MOH
34.3286,0.0141,TING'WANG'I DISP,1363,SIAYA,KAREMO,4,MOH
34.1808,0.2078,UKWALA HEALTH CENTRE,1373,SIAYA,UKWALA,3,MOH
34.4397,0.0161,URENGA DISP,1364,SIAYA,WAGAI,4,MOH
34.5375,0.101019,YALA SUB-DISTRICT HOSPITAL,1384,SIAYA,YALA,1,MOH
34.1221,-0.417221,KAMASENGERE BORDER DISP,3290,SUBA,MBITA,4,MISS
34.21112,-0.63123,KIGWA DISP,4123,SUBA,GWASSI,4,MOH
34.08234,-0.63123,KISEGI SUB-DISTRICT HOSPITAL,357,SUBA,GWASSI,1,MOH
34.32213,-0.48212,KITARE HEALTH CENTRE,1397,SUBA,MBITA,3,MOH
34.105024,-0.718275,LUANDA GWASI SDA DISP,4124,SUBA,GWASSI,4,MISS
34.1474,-0.69086,MAGUNGA HEALTH CENTRE,1402,SUBA,GWASSI,3,MOH
34.2043,-0.467294,MBITA HEALTH CENTRE,1450,SUBA,MBITA,3,MOH
34.25123,-0.58124,NYADENDA DISP,1121,SUBA,CENTRAL,4,MOH
34.098966,-0.608032,NYANGWETHE DISP,,SUBA,GWASSI,4,MISS
34.24123,-0.62321,NYS DISP,1418,SUBA,CENTRAL,4,MOH
34.35123,-0.58123,OGONGO HEALTH CENTRE,1420,SUBA,LAMBWE,3,MOH
34.25231,-0.54123,PONGE DISP,3938,SUBA,MBITA,4,MOH
,,ROWO DISP (ST MARCELLINE),,SUBA,CENTRAL,4,MISS
34.0621,-0.4679,SENA HEALTH CENTRE,1429,SUBA,MFANGANO,3,MOH
34.212035,-0.42172,SHARE KENYA DISP,,SUBA,MBITA,4,NGO
34.1658,-0.541249,SINDO RHDC ( AGG. SUBA DISTRICT,1474,SUBA,CENTRAL,1,MOH
34.02231,-0.46231,SOKLO DISP,4489,SUBA,MFANGANO,4,MOH
34.061272,-0.479827,ST.  LUKE'S HEALTH CENTRE,1466,SUBA,MFANGANO,3,MISS
34.20852,-0.46,ST. MARY'S DISP,3292,SUBA,MBITA,4,MISS
34.17231,-0.40123,TOM MBOYA MEMORIAL DISTRICT HOSP,1467,SUBA,MBITA,1,MOH
34.1178,-0.6931,TONGA HEALTH CENTRE,1468,SUBA,GWASSI,3,MISS
34.00212,-0.49123,UGINA DISP,1433,SUBA,MFANGANO,4,MOH
34.3754,-0.460573,USAO DISP,6145,SUBA,MBITA,4,MOH
34.01232,-0.44123,WAKULA DISP,1376,SUBA,MFANGANO,4,MOH
35.8125,0.667621,AIYEBO DISP,,BARINGO,KABARTONJO,4,MOH
36.450123,0.82124,AMAYA MISSION DISP,1929,BARINGO,TANGULBEI,4,MISS
35.9076,1.16278,BARPELLO DISP,1930,BARINGO,KOLLOWA,4,MISS
35.816,0.836503,BARTABWA DISP,1931,BARINGO,BARTABWA,4,MOH
35.8225,0.691064,BARTOLIMO DISP,1932,BARINGO,KIPSARAMAN,4,MOH
35.7013,0.713168,BARWESA H C,1933,BARINGO,BARWESA,3,MOH
35.8855,0.339176,BEKIBON DISP,2424,BARINGO,TENGES,4,MOH
35.7792,0.440082,BOROWININ DISP,,BARINGO,KABARNET,4,MOH
35.777,0.682357,BOSSEI DISP,1934,BARINGO,KABARTONJO,4,MOH
35.9754,0.476401,CATHOLIC MISSION MARIGAT DISP,1961,BARINGO,MARIGAT,4,MISS
35.9877,0.987236,CHEMALENGOT H C,3854,BARINGO,NGINYANG,3,MOH
35.9877,0.987236,CHEMONLIMGOT DISP,3184,BARINGO,NGINYANG,4,MISS
35.7504,0.284218,CHEPLAMBUS DISP,3751,BARINGO,TENGES,4,MOH
,,CHEPTURU AIC DISP,,BARINGO,,4,MISS
36.4168,0.781098,CHURO SUB-HEALTH CENTRE,1936,BARINGO,TANGULBEI,3,MISS
,,KABARNET ADP DISP,,BARINGO,,4,MISS
35.735,0.4951,KABARNET DISTRICT HOSPITAL,1988,BARINGO,KABARNET,1,MOH
35.7877,0.626092,KABARTONJO H C,1983,BARINGO,KABARTONJO,3,MOH
35.77,0.94,KALABATA DISP,,BARINGO,BARTABWA,4,MOH
36.0224,0.641564,KAMPI YA SAMAKI SUB-H C,1993,BARINGO,KABARTONJO,3,MOH
35.8192,0.624083,KAPCHEPKOR DISP,2415,BARINGO,KABARTONJO,4,MOH
36.0901,1.159,KAPEDO SUB-DISTRICT HOSPITAL,,BARINGO,NGINYANG,1,MOH
35.7144,0.367105,KAPKELELWA DISP,1939,BARINGO,SACHO,4,MOH
35.7823,0.655565,KAPKIAMO DISP,,BARINGO,KABARTONJO,4,MOH
35.7351,0.53378,KAPKOLE DISP,1565,BARINGO,KABARNET,4,MOH
35.6678,0.568488,KAPLUK DISP,1940,BARINGO,BARWESA,4,MOH
35.7522,0.488733,KAPROPITA GIRLS HIGH SCH. DISP,2906,BARINGO,KABARNET,4,MOH
35.7401,0.702451,KAPTIONY DISP,1941,BARINGO,BARWESA,4,MOH
35.7488,0.622743,KAPTUM DISP,1942,BARINGO,KABARTONJO,4,MOH
35.8225,0.654225,KAPTUMIN DISP,3849,BARINGO,KABARTONJO,4,MOH
36.2146,0.430839,KASIELA DISP,1943,BARINGO,MOCHONGOI,4,MOH
35.8312,0.63614,KASISIT DISP,1944,BARINGO,KABARTONJO,4,MOH
35.6918,0.405846,KASITET DISP,,BARINGO,SALAWA,4,MOH
35.7971,0.723215,KASOK DISP,,BARINGO,KIPSARAMAN,4,MOH
35.6946,0.660923,KETURWO DISP,1945,BARINGO,BARWESA,4,MOH
35.8648,0.520266,KIBINGOR DISP,1946,BARINGO,KABARNET,4,MOH
,,KIBIRIOKWONIN DISP,,BARINGO,,4,MISS
35.6828,0.455398,KIBOINO DISP,1947,BARINGO,SALAWA,4,MOH
35.8828,0.477825,KIMALEL H C,3753,BARINGO,MARIGAT,3,MOH
35.8145,0.713168,KIMUGUL DISP,2426,BARINGO,KIPSARAMAN,4,MOH
35.69,0.914745,KINYACH DISP,1948,BARINGO,BARTABWA,4,MOH
35.8585,0.604054,KIPCHERERE DISP,1950,BARINGO,KABARTONJO,4,MOH
35.745334,0.494975,KIPSARAMANI CATHOLIC DISP,1951,BARINGO,KABARNET,4,MISS
35.7909,0.358997,KIPTAGICH H C,1984,BARINGO,SACHO,3,MOH
36.1164,0.549016,KISERIAN AIC DISP,1953,BARINGO,MUKUTANI,4,MISS
35.7846,0.484228,KITURO H C,1954,BARINGO,KABARNET,3,MOH
36.0708,0.623054,KOKWA COMMUNITY DISP,3548,BARINGO,MARIGAT,4,NGO
36.2835,0.891845,KOKWOTOTO DISP,,BARINGO,TANGULBEI,4,MISS
35.7587,1.2162,KOLOA H C,3436,BARINGO,KOLLOWA,3,MOH
36.085,0.69994,KOMOLION DISP,1955,BARINGO,TANGULBEI,4,MISS
35.861213,0.481214,KORIEMA DISP,3851,BARINGO,MARIGAT,4,MOH
35.9129,0.630781,KOROTO DISP,3754,BARINGO,KABARTONJO,4,MOH
35.9419,0.949074,KOSITEI MISSION DISP,1956,BARINGO,NGINYANG,4,MISS
35.6919,0.821236,KUIKUI HC,2416,BARINGO,BARWESA,3,MISS
36.0679,0.3568,LOBOI DISP,1957,BARINGO,MARIGAT,4,MOH
35.7239,1.04812,LOIWAT DISP,3437,BARINGO,KOLLOWA,4,MOH
36.0523,0.731265,LORUK DISP,1958,BARINGO,NGINYANG,4,MOH
35.9782,0.487792,MARIGAT H C,1985,BARINGO,MARIGAT,3,MOH
35.98784,0.476126,MARIGAT MISSION DISP,,BARINGO,MARIGAT,4,MISS
35.9076,1.10744,MARON DISP,3185,BARINGO,NGINYANG,4,MISS
36.1847,0.316934,MOCHONGOI H C,3427,BARINGO,MOCHONGOI,3,MOH
35.7189,0.304039,MOGORWA H C,1962,BARINGO,TENGES,3,MOH
36.2531,0.638716,MUKUTANI DISP,1963,BARINGO,MUKUTANI,4,MISS
36.0608,0.499182,NG'AMBO DISP,3422,BARINGO,MARIGAT,4,MOH
35.8207,0.416657,NGETMOI DISP,1965,BARINGO,KABARNET,4,MOH
36.0202,0.968155,NGINYANG HC,1986,BARINGO,NGINYANG,3,MOH
35.774,1.29635,NGORONG (FGC) DISP,3186,BARINGO,KOLLOWA,4,MISS
36.18,0.45,OL-ARABEL DISP,,BARINGO,MUKUTANI,4,MOH
36.3983,0.869374,ORUS AIC DISP,1967,BARINGO,TANGULBEI,4,MISS
35.8064,0.748719,POI DISP,1968,BARINGO,KIPSARAMAN,4,MOH
35.8586,0.402363,SABOR DISP,1970,BARINGO,MARIGAT,4,MOH
35.6603,0.499544,SALAWA H C,1973,BARINGO,SALAWA,3,MOH
35.7864,0.556304,SERETUNIN SUB-H C,1994,BARINGO,KABARNET,3,MOH
35.9129,0.724555,SIBILO(FGC) DISP,1974,BARINGO,KIPSARAMAN,4,MISS
35.7555,0.583894,SUMEIYON DISP,3425,BARINGO,KABARTONJO,4,MOH
35.809,0.586035,TALAI DISP,1977,BARINGO,KABARNET,4,MOH
36.2872,0.809574,TANGULBEI DISP,1978,BARINGO,TANGULBEI,4,MOH
35.8045,0.327464,TENGES H C,1987,BARINGO,TENGES,3,MOH
35.7972,0.422063,TIMBOIYWO DISP,1979,BARINGO,SACHO,4,MOH
35.8044,0.654225,TIRIMIONIN DISP,3861,BARINGO,KABARTONJO,4,MOH
35.7555,0.650876,TIRIONDONIN DISP,3426,BARINGO,KABARTONJO,4,MOH
35.9305,0.796428,YATYA DISP,2418,BARINGO,KIPSARAMAN,4,MOH
35.33807,-0.78031,BOMET SUB-HEALTH CENTRE,1662,BOMET,BOMET CENTRAL,3,MOH
35.11234,-0.79234,BURGEI DISP,,BOMET,SOTIK,4,MOH
,,CHEBABANGO DISP,,BOMET,MUTARAKWA,4,MOH
35.14243,-0.93241,CHEBOYO DISP,3756,BOMET,SIONGIROI,4,MOH
35.2106,-0.95953,CHEBUNYO DISP,948,BOMET,SIONGIROI,4,MOH
,,CHELELACH DISP,,BOMET,SIONGIROI,4,MOH
35.5042,-0.808628,CHEMANER DISP,1706,BOMET,LONGISA,4,MOH
35.15234,-0.841234,CHEPWOSTUIYET DISP,,BOMET,SIONGIROI,4,MOH
35.28123,-0.70124,CHESOEN DISP,,BOMET,BOMET CENTRAL,4,MOH
35.0385,-0.872233,GELEGELE DISP,1582,BOMET,NDANAI,4,MOH
35.0788,-0.896847,GORGOR DISP,1584,BOMET,NDANAI,4,MOH
35.37412,-0.74123,IRWAGA DISP,3595,BOMET,BOMET CENTRAL,4,MOH
35.2314,-0.988218,KABOSON (AGC) HEALTH CENTRE,1664,BOMET,SIGOR,3,MISS
,,KAMONGIL DISP,,BOMET,SIGOR,4,MOH
35.2281,-0.791999,KANUSIN DISP,,BOMET,SOTIK,4,MOH
35.293,-0.860177,KAPKESOSIO DISP,1590,BOMET,SIGOR,4,MOH
,,KAPKIMOLWA DISP,,BOMET,LONGISA,4,MOH
35.275022,-0.665095,KAPKOROS HEALTH CENTRE,1665,BOMET,BOMET CENTRAL,3,MOH
35.1491,-0.772466,KAPKURES DISP,,BOMET,SOTIK,4,MOH
,,KAPOLESEROI DISP,,BOMET,SIONGIROI,4,MOH
35.182354,-0.92324,KATARET DISP,,BOMET,SIONGIROI,4,MOH
,,KIPLELJI DISP,,BOMET,BOMET CENTRAL,4,MOH
,,KIPSINGEI DISP,,BOMET,NDANAI,4,MOH
35.23241,-0.92324,KIPSUTER DISP,,BOMET,SIONGIROI,4,MOH
35.16234,-0.781234,KIPTULWA DISP,,BOMET,SOTIK,4,MOH
,,KIRICHA DISP,,BOMET,NDANAI,4,MOH
35.41245,-0.741236,KIROMWOK DISP,955,BOMET,BOMET CENTRAL,4,MOH
35.40123,-0.72123,KITOBEN DISP,1620,BOMET,BOMET CENTRAL,4,MOH
35.38941,-0.85793,LONGISA DISTRICT HOSPITAL,1624,BOMET,LONGISA,1,MOH
35.293236,-0.999671,LUGUMEK DISP,,BOMET,SIGOR,4,MOH
35.1948,-0.83482,MAKIMENYI DISP,1625,BOMET,SIONGIROI,4,MOH
35.452341,-0.771423,MENET DISP,,BOMET,BOMET CENTRAL,4,MOH
35.40123,-0.771423,MERIGI DISP,1632,BOMET,BOMET CENTRAL,4,MOH
35.13241,-0.80234,MOTIRET DISP,,BOMET,NDANAI,4,MOH
,,NDAMICHONIK DISP,,BOMET,SIONGIROI,4,MOH
35.1067,-0.829001,NDANAI HEALTH CENTRE,1668,BOMET,NDANAI,3,MOH
35.3678,-0.680587,NDARAWETA DISP,1637,BOMET,BOMET CENTRAL,4,MOH
35.24123,-0.875123,OLBUTYO (AGC) DISP,4254,BOMET,SIONGIROI,4,MISS
35.24234,-0.873524,OLBUTYO H C,1639,BOMET,SIONGIROI,3,MOH
,,OLDEBESI DISP,,BOMET,NDANAI,4,MOH
35.3878,-0.946646,OLOKYIN DISP,1640,BOMET,LONGISA,4,MOH
35.1121,-0.72411,RONGENA DISP,1641,BOMET,SOTIK,4,MOH
35.08,-0.75,SARUCHAT DISP,,BOMET,SOTIK,4,MOH
35.25123,-0.70123,SEGUTIET DISP,1645,BOMET,BOMET CENTRAL,4,MOH
35.2973,-0.918919,SIGOR SUB-DISTRICT HOSPITAL,1670,BOMET,SIGOR,1,MOH
35.2988,-0.729233,SIGORWET DISP,1646,BOMET,BOMET CENTRAL,4,MOH
35.34123,-0.73234,SILIBWET DISP,,BOMET,BOMET CENTRAL,4,MOH
35.2131,-0.873065,SIOGIROI HEALTH CENTRE,1672,BOMET,SIONGIROI,3,MOH
35.2141,-0.71421,SOYMET DISP,,BOMET,SOTIK,4,MOH
35.340059,-0.777641,ST. AUGUSTUS MEDICAL DISP,,BOMET,BOMET CENTRAL,4,MISS
35.268,-0.75209,TARAKWA DISP,1654,BOMET,SOTIK,4,MOH
35.4776,-0.789094,TEGAT DISP,1657,BOMET,LONGISA,4,MOH
35.3317,-0.71221,TENWEK MISS. HOSPITAL,1683,BOMET,BOMET CENTRAL,1,MISS
35.09,-0.66,BUTIIK DISP,,BURET,BURET,4,MOH
35.296326,-0.544006,CHEBANGANG HEALTH CENTRE,1663,BURET,KIMULOT,3,MOH
35.08,-0.68,CHEBILAT DISP,,BURET,SOTIK,4,MOH
35.1419,-0.576044,CHEBORGE DISP,1562,BURET,BURET,4,MOH
35.2,-0.52,CHEMALAL DISP,,BURET,KIMULOT,4,MOH
35,0,CHEMOSOT DISP,1571,BURET,BURET,4,MOH
35.3246,-0.461088,CHEPCHABAS DISP,4680,BURET,KIMULOT,4,MOH
35.1342,-0.64662,CHEPLANGET DISP,1573,BURET,BURET,4,MOH
35.3878,-0.610343,CHEPTALAL SUB-DISRICT HOSPITAL,1577,BURET,KONOIN,1,MOH
,,GUALALUPE DISP,,BURET,,4,MISS
35.2973,-0.580631,ITARE FOREST DISP,1585,BURET,KIMULOT,4,MOH
35.136559,-0.609808,KALAACHA DISP,4679,BURET,BURET,4,MOH
35.19319,-0.62738,KAPKATET DISTRICT HOSPITAL,6176,BURET,BURET,1,MOH
35.19,-0.65,KAPLETUNDO DISP,,BURET,SOTIK,4,MOH
35.1384,-0.67435,KAPLONG CATHOLIC HOSPITAL,1679,BURET,SOTIK,1,MISS
,,KAPSOGUT DISP,,BURET,RORET,4,MOH
,,KAPTEBENGWO DISP,,BURET,SOTIK,4,MOH
35.0764,-0.59305,KIBUGAT DISP,1608,BURET,RORET,4,MOH
35.1079,-0.614308,KIBWASITULYO DISP,1609,BURET,BURET,4,MOH
35.21451,-0.576262,KINYAGORO DISP,3644,BURET,KONOIN,4,MOH
35.220952,-0.68335,KIPSONOI HEALTH CENTRE,1616,BURET,SOTIK,3,MOH
35.164,-0.557337,KIPTEWIT DISP,865,BURET,BURET,4,MOH
35.1206,-0.548834,KIPTOME DISP,1619,BURET,BURET,4,MOH
,,KIPTORE SDA DISP,2718,BURET,,4,MISS
35.3321,-0.60231,KOIWA H C,1896,BURET,KONOIN,3,MOH
35.1853,-0.576894,LITEIN AIC HOSPITAL,1681,BURET,BURET,1,MISS
35.268,-0.620721,MOGOGOSIEK DISP,1633,BURET,KONOIN,4,MOH
35.1019,-0.499516,RORET HEALTH CENTRE,1669,BURET,RORET,3,MOH
35.07,-0.622,SIMBI DISP,,BURET,SOTIK,4,MOH
35.3812,-0.55412,SIOMO DISP,3598,BURET,KONOIN,4,MOH
35.258317,-0.662707,SIROIN SDA HEALTH CENTRE,,BURET,SOTIK,3,MISS
35.1142,-0.69123,SOTIK DISP,1651,BURET,SOTIK,4,MOH
35.0977,-0.551385,TEBESONIK DISP,1656,BURET,RORET,4,MOH
,,YAKWAI H C,,BURET,BURET,4,MOH
,,AIC KAJIADO DISP,,KAJIADO,CENTRAL,4,MISS
37.3418,-2.73827,AMBOSELI DISP,1514,KAJIADO,LOITOKITOK,4,MOH
36.9358,-1.47463,ATHI RIVER PRISON DISP,,KAJIADO,CENTRAL,4,MOH
36.842032,-2.201375,BISSEL HEALTH CENTRE,1540,KAJIADO,NAMANGA,3,MOH
,,EMUKUTANO DISP,,KAJIADO,MASHURU,4,MOH
36.69225,-2.23,EMURUA  DIKIRR DISP,,KAJIADO,NAMANGA,4,MOH
36.994148,-2.29497,EMUTOROKI DISP,4556,KAJIADO,MASHURU,4,MOH
